event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lc,migration-stage,migration-stage-standard,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1150027208,true,2008-06-06 14:16:00.000,43.311,64.533,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027209,true,2008-06-06 19:23:00.000,43.49,64.568,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027210,true,2008-06-09 18:30:00.000,46.233,66.811,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027211,true,2008-06-09 19:53:00.000,46.193,66.823,,"2","flight","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027212,true,2008-06-09 21:53:00.000,46.196,66.807,,"A","flight","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027213,true,2008-06-09 23:33:00.000,46.299,66.805,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027214,true,2008-06-12 01:23:00.000,56.167,68.674,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027215,true,2008-06-12 06:27:00.000,58.021,68.794,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027216,true,2008-06-12 07:04:00.000,58.076,68.813,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027217,true,2008-06-12 09:03:00.000,58.115,68.813,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027218,true,2008-06-15 06:27:00.000,63.261,68.862,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027219,true,2008-06-15 08:44:00.000,63.317,68.865,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027220,true,2008-06-15 09:42:00.000,63.284,68.861,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027221,true,2008-06-15 09:46:00.000,63.339,68.858,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027222,true,2008-06-15 11:22:00.000,63.269,68.882,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027223,true,2008-06-15 11:26:00.000,63.241,68.873,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027224,true,2008-06-15 12:32:00.000,63.211,68.864,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027225,true,2008-06-15 12:35:00.000,63.285,68.857,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027226,true,2008-06-15 13:06:00.000,63.297,68.879,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027227,true,2008-06-15 17:32:00.000,63.288,68.878,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027228,true,2008-06-18 13:06:00.000,63.258,68.867,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027229,true,2008-06-18 13:35:00.000,63.274,68.876,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027230,true,2008-06-18 13:39:00.000,63.286,68.876,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027231,true,2008-06-18 13:41:00.000,63.264,68.876,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027232,true,2008-06-18 17:01:00.000,63.254,68.881,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027233,true,2008-06-18 18:04:00.000,63.307,68.868,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027234,true,2008-06-18 18:42:00.000,63.244,68.866,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027235,true,2008-06-18 21:59:00.000,63.287,68.88,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027236,true,2008-06-18 23:41:00.000,63.293,68.877,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027237,true,2008-06-21 01:01:00.000,63.569,69.619,,"2","flight","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027238,true,2008-06-21 01:17:00.000,63.588,69.614,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027239,true,2008-06-21 21:28:00.000,67.031,69.706,,"2","flight","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027240,true,2008-06-24 00:38:00.000,67.332,69.76,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027241,true,2008-06-24 06:10:00.000,67.764,70.079,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027242,true,2008-06-24 08:17:00.000,67.732,70.105,,"3","flight","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150027243,true,2008-06-24 09:05:00.000,67.879,70.058,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025796,true,2008-09-11 08:01:00.000,77.458,72.11,,"0","flight","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025797,true,2008-09-11 08:33:00.000,77.508,72.065,,"3","flight","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025798,true,2008-09-11 09:23:00.000,77.508,72.062,,"3","flight","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025799,true,2008-09-11 11:01:00.000,77.51,72.07,,"3","flight","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025800,true,2008-09-11 11:22:00.000,77.516,72.07,,"2","flight","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025801,true,2008-09-11 16:55:00.000,75.248,71.301,,"2","flight","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025802,true,2008-09-14 13:08:00.000,67.335,70.475,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025803,true,2008-09-14 13:20:00.000,67.32,70.471,,"3","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025804,true,2008-09-14 13:30:00.000,67.305,70.478,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025805,true,2008-09-14 16:40:00.000,67.337,70.471,,"2","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025806,true,2008-09-14 17:22:00.000,67.329,70.471,,"2","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025807,true,2008-09-14 18:21:00.000,67.292,70.438,,"A","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025808,true,2008-09-14 21:44:00.000,67.294,70.459,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025809,true,2008-09-14 23:27:00.000,67.351,70.468,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025810,true,2008-09-14 23:44:00.000,67.353,70.462,,"0","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025811,true,2008-09-17 21:15:00.000,65.567,69.139,,"A","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025812,true,2008-09-20 06:16:00.000,65.564,69.06,,"3","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025813,true,2008-09-20 08:26:00.000,65.481,69.072,,"3","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025814,true,2008-09-20 08:32:00.000,65.486,69.072,,"3","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025815,true,2008-09-20 08:37:00.000,65.555,69.093,,"B","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025816,true,2008-09-20 09:26:00.000,65.494,69.079,,"2","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025817,true,2008-09-20 09:36:00.000,65.483,69.084,,"A","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025818,true,2008-09-20 10:15:00.000,65.492,69.079,,"2","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025819,true,2008-09-20 11:16:00.000,65.484,69.06,,"A","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025820,true,2008-09-20 11:45:00.000,65.505,69.079,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025821,true,2008-09-20 11:54:00.000,65.448,69.071,,"B","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025822,true,2008-09-23 08:59:00.000,65.891,69.006,,"A","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025823,true,2008-09-23 09:39:00.000,65.911,68.999,,"3","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025824,true,2008-09-23 09:53:00.000,65.914,68.999,,"3","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025825,true,2008-09-23 10:15:00.000,65.913,68.999,,"B","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025826,true,2008-09-23 11:18:00.000,65.891,68.994,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","79696","79696","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
